Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8,label
1531946426.811892,3285,1531946426,811617227,base_link,-0.1570032012796567,0.245657845131112,0.6174643010380338,-0.7305751534627292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1762661039829254,-0.2629280984401703,-0.1775130480527877,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4314926,1.4339560944232918e-15,11.7091401,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946427.211615,3286,1531946427,211272262,base_link,-0.0999885169423687,0.2352065486965979,0.6616721525390402,-0.7048901605812452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2860906422138214,-0.0865886062383652,-0.1850977391004562,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8237586,0.2255529500000013,10.97364135,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946427.512988,3287,1531946427,512117790,base_link,0.0684330230356908,-0.2056831831291056,-0.693974760961954,0.6865933153504148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4190042316913605,-0.0377834290266037,-0.2878310978412628,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.91201845,0.5982056500000013,10.2969825,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946427.9121006,3288,1531946427,910721639,base_link,0.0495846428375696,-0.1771478683261564,-0.7412207791542919,0.6455631282005454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1925210803747177,-0.0372387282550335,-0.2607618272304535,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.08853815,-0.0196132999999988,9.09076455,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946428.315844,3289,1531946428,314817373,base_link,0.0707119052421783,-0.2027671533709881,-0.7576319722953629,0.6163433316964546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2075055986642837,0.0088230725377797,-0.2036005556583404,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7453054,0.755112050000001,7.7080269,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946428.6490536,3290,1531946428,648723516,base_link,0.0843039215395544,-0.2107040804302338,-0.7796836138477474,0.5836009780667082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1457620561122894,-0.0242473185062408,-0.2791270315647125,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.2748645,0.813951950000001,8.09048625,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946429.1358433,3291,1531946429,134897106,base_link,0.1099729693305657,-0.2245118738780703,-0.8323462055675314,0.4946717685311225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0136898253113031,-0.1444708108901978,-0.4196002781391144,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.59848395,0.480525850000001,8.5317855,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946429.5420003,3292,1531946429,541651574,base_link,0.1022507693929138,-0.2620343011571471,-0.8584582048948377,0.4288733095266892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3371044993400574,-0.2786089479923249,-0.2682063579559325,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.93191005,0.5001391500000013,10.7480884,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946430.041338,3293,1531946430,40934072,base_link,0.0479596303293314,-0.321566049798077,-0.8751787114200966,0.3582699716038082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1570517867803573,-0.3057294487953186,-0.140231892466545,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.5105024,0.9218251000000016,13.17033095,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946430.397028,3294,1531946430,396781794,base_link,0.018059744668744,-0.3050669683556383,-0.9036623710857772,0.3000038491826914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0296203512698411,-0.1133326813578606,-0.4027892351150512,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.7063571,1.2062179500000012,10.1793027,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946430.8194115,3295,1531946430,804998716,base_link,0.010829832091285,-0.3138470048492778,-0.9292604684919552,0.194570691477735,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0708632618188858,-0.2993800640106202,-0.3348653018474578,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.9809433,0.6178189500000014,11.2972608,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946431.1750505,3296,1531946431,174704277,base_link,-0.036193368308021,-0.3109947247801449,-0.9419591065498298,0.1211831788545262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2609614431858063,-0.39280104637146,-0.2779289782047271,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.8243152,0.3628460500000017,14.50403535,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946431.701722,3297,1531946431,701101208,base_link,-0.1072830792622459,-0.285193240615636,-0.951933338559746,0.0312741962272199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2264197766780853,-0.3368483185768128,-0.277460217475891,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.53992235,0.9316317500000016,14.0823494,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946432.1217337,3298,1531946432,120700875,base_link,-0.1372914796645239,-0.2543419961852803,-0.955940318600754,-0.0513741750444846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2551498115062713,-0.1611020863056183,-0.3425996005535126,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.18688295,1.3140911000000015,14.17060925,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946432.445495,3299,1531946432,445077856,base_link,-0.1367728085555637,-0.220461602810408,-0.9569152615754332,-0.1303957924555447,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2472950518131256,-0.1240643560886383,-0.4076122939586639,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.16699135,0.2941995000000012,10.07142955,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946432.926794,3300,1531946432,926416448,base_link,-0.1509373140641002,-0.1511141515816325,-0.9549549800215866,-0.206018024810572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4247184693813324,-0.1514155715703964,-0.1257707029581069,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.5102241,0.2843928500000013,10.83634825,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946433.300244,3301,1531946433,299680658,base_link,-0.1584947123867084,-0.1092262408436122,-0.9533799727941324,-0.2324127404676588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1830892711877823,-0.0546800382435321,-0.0214793980121612,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.57887065,0.1863263500000013,11.0226746,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946433.7056177,3302,1531946433,705305117,base_link,-0.1473661992160525,-0.0741338197029473,-0.9571711968297344,-0.2379299898381869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1906486600637436,0.0779531598091125,-0.0274095237255096,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.55925735,0.7453054000000011,9.1986377,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946434.0916336,3303,1531946434,91258420,base_link,-0.1159788419465393,-0.076414397935186,-0.9554865407372878,-0.2602983259239942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0139148104935884,0.1618325561285018,-0.1798410266637802,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.5298374,0.657045550000001,7.5511205,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946434.552929,3304,1531946434,552445306,base_link,-0.0836310801043099,-0.126881495302018,-0.9403366090968276,-0.3044240302321584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1125755831599235,0.0967753157019614,-0.2022430598735809,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.2944778,0.2353596000000008,6.63910205,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946435.103827,3305,1531946435,102048064,base_link,-0.0825442664351828,-0.1648441725206554,-0.9238353758149812,-0.3354713717404967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11232490837574,-0.0051152976229786,-0.0999246463179588,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.372931,0.5785923500000011,8.97308475,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946435.5455863,3306,1531946435,545031242,base_link,-0.087371247600288,-0.1697670730503281,-0.913096164453702,-0.3602787815853601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0087141394615173,-0.0600864589214325,-0.1756067425012588,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.46119085,0.6766588500000013,9.91452315,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946435.8225396,3307,1531946435,821952555,base_link,-0.1021920919426779,-0.1872802527550535,-0.8943105633707871,-0.3933084025492054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2826285362243652,-0.1298713237047195,-0.265748381614685,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.5298374,0.6080123000000014,11.26784085,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946436.2061782,3308,1531946436,205694311,base_link,-0.1301181024540144,-0.2073729379837844,-0.8627507355521649,-0.4424103438098373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1513642519712448,-0.1172914505004883,-0.3543378412723541,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.3925443,1.0493115500000014,11.07170785,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946436.5221496,3309,1531946436,521646368,base_link,-0.1295514701240122,-0.196122011289077,-0.8325523971015125,-0.5016064985196657,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1845118403434753,-0.2281481921672821,-0.3983104825019836,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.784532,0.0980665000000013,10.77750835,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946436.777438,3310,1531946436,776958419,base_link,-0.1518298805755801,-0.1928235666098172,-0.8066725758335813,-0.5376300911614689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0502151250839233,-0.2450618892908096,-0.2140908539295196,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8237586,0.1961330000000014,11.7875933,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946437.171246,3311,1531946437,168037161,base_link,-0.1697830311054415,-0.1612025889364785,-0.7784250645771842,-0.5824447325771194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1923550516366958,-0.2014743089675903,-0.2709071040153503,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.6668522,0.7943386500000016,12.24850585,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946437.5705297,3312,1531946437,563353338,base_link,-0.1671097769915759,-0.13152211114117,-0.7340134786746979,-0.6449809840907438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1855458468198776,-0.0860143825411797,-0.3359952569007873,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.00980665,0.421685950000001,8.56120545,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946437.9842863,3313,1531946437,981947119,base_link,-0.1473185216616593,-0.0973834052875859,-0.6838281876711078,-0.7079496700306209,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1153270676732063,-0.1167895123362541,-0.3444958627223968,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.2353596,0.0490332500000012,10.13026945,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946438.3672402,3314,1531946438,365355598,base_link,-0.1590704817468971,-0.0842454080734199,-0.6427428980681958,-0.7446347158427744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1368419378995895,-0.1115903630852699,-0.1900096237659454,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4314926,0.5001391500000013,10.91480145,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946438.7465842,3315,1531946438,746253509,base_link,-0.1428590346515393,-0.0577431193175906,-0.6150121802516793,-0.7733156189629048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0629317760467529,-0.0833263099193573,-0.1176467239856719,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.16671305,0.2157463000000012,9.6693569,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946439.129383,3316,1531946439,129031801,base_link,-0.1300301566059212,-0.033309539716598,-0.6084699736797863,-0.7821425215822423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2368144690990448,-0.0388339981436729,-0.0194817520678043,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.392266,0.1765197000000011,9.30651085,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946439.5139678,3317,1531946439,513684614,base_link,-0.1033389657990518,-0.0192050605001512,-0.5974515571606942,-0.7949867046970217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1369657069444656,0.0529556721448898,-0.1132926270365715,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.5491724,0.1961330000000011,9.09076455,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946440.0154886,3318,1531946440,15195529,base_link,-0.0916529130682302,-0.0258513242301691,-0.5755830056906517,-0.8121795713521546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0963970944285392,0.0279020220041274,-0.0826961025595665,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.57859235,0.372652700000001,8.3160392,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946440.4812338,3319,1531946440,481025803,base_link,-0.0859459907442406,-0.0308396640388257,-0.5617398611125909,-0.8222594056830062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0378495380282402,0.0501594506204128,-0.0812279433012008,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7649187,0.5099458000000012,10.1008495,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946440.7709773,3320,1531946440,768315940,base_link,-0.1029633798884783,-0.0557678946318827,-0.543100034118879,-0.8314630702985792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2548708617687225,0.0470964573323726,-0.2059489041566848,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.38245935,0.1372931000000009,7.83551335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946441.182693,3321,1531946441,182372657,base_link,-0.1221266468460124,-0.0739829057816684,-0.5121976522057827,-0.8469150942432978,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1689022034406662,-0.0036452217027545,-0.1797692626714706,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.6276256,0.127486450000001,8.85540495,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946441.622932,3322,1531946441,622662012,base_link,-0.1301900818614145,-0.0776627677762411,-0.4799556933979083,-0.8640958103481261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0558414384722709,-0.0752519518136978,-0.1430287212133407,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8041453000000001,0.6276256000000012,9.71839015,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946442.0627918,3323,1531946442,62546439,base_link,-0.143782748597412,-0.0753376283132935,-0.4398522156727202,-0.8832784336400953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1135228350758552,-0.0828232318162918,-0.203169509768486,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.9218251,0.5785923500000012,9.4928372,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946442.4386358,3324,1531946442,438357009,base_link,-0.1530438093840691,-0.0663617984485833,-0.3984390041795238,-0.9018980341836386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0751787275075912,-0.0993068739771843,-0.2994517385959625,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.36312435,0.9120184500000014,11.5914603,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1531946442.826722,3325,1531946442,825671116,base_link,-0.1773488128061197,-0.0599866185055974,-0.339239627470936,-0.9218814887771118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0734762251377105,-0.1628099083900452,-0.2654622495174408,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.3533177,0.6570455500000015,12.36618565,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135125.3311503,4512,1532135125,330824304,base_link,-0.0552263483152068,0.1223854097683661,-0.289584494120108,-0.9476880724651956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4905272722244265,-0.4660579860210418,0.3055983185768128,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.392266,0.8531785500000026,22.09438245,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135125.6905751,4513,1532135125,690325296,base_link,0.0044816216382003,0.1974261405422121,-0.2866963200380691,-0.9374476274303156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6988581418991089,-0.0731593519449234,-0.2255167216062545,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.24544455,0.8727918500000018,15.0237878,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135126.0355086,4514,1532135126,35275472,base_link,0.0411936340457122,0.217565057112932,-0.2499058306623838,-0.9426110577743604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1836698651313781,-0.0036514378152787,-0.0689818263053894,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.24544455,1.1361159676084036e-15,9.2770909,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135126.3708577,4515,1532135126,370568016,base_link,0.0703175802398908,0.2111580406937142,-0.2640143332544109,-0.938490357753252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2427538782358169,0.1360152959823608,0.2495730817317962,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.2160246,-0.7649186999999991,7.9237732,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135126.7509248,4516,1532135126,750193680,base_link,0.1261412697591321,0.1881539615839167,-0.2980095188537821,-0.9272954186646072,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0787045583128929,0.2321312576532364,0.2455268055200576,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.0002783,-0.1667130499999992,5.87418335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135127.187528,4517,1532135127,187166608,base_link,0.1982897907542956,0.1331047886069361,-0.3309556450960627,-0.912925317379012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.277949184179306,0.3187817633152008,0.2161958068609237,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.9022118,-0.0294199499999995,3.8245935,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135127.4790883,4518,1532135127,478580816,base_link,0.2484387065819488,0.0951464199593832,-0.3407856605944666,-0.9017153106019627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1754472255706787,0.2911235392093658,0.185183048248291,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.85317855,-0.1569063999999995,3.9814999,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135127.8851244,4519,1532135127,884923248,base_link,0.2898313400257147,0.0479529837931696,-0.3743475035857211,-0.8795238781541799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0921715795993805,0.1680616289377213,0.3893648087978363,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6276256,-0.3334260999999994,4.6287388,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135128.402451,4520,1532135128,402213584,base_link,0.3209129443585851,0.0194277238610106,-0.4670600352130761,-0.8237064824289317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0468374118208885,-0.1073951646685599,0.4342969357967376,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4707192,-0.617818949999999,7.9629998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135128.7370365,4521,1532135128,736841456,base_link,0.3301306737212223,0.0246129506946073,-0.5270585221150794,-0.7826987001345697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1099060699343681,-0.1468650400638579,0.4079194068908691,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.4707192,0.3922660000000011,9.5712904,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135129.119463,4522,1532135129,117857776,base_link,0.332317703622374,0.0417135672338394,-0.5887019948644578,-0.735700267371426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.051982581615448,-0.2405884861946105,0.2870763540267945,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.67665885,0.3726527000000014,11.28745415,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135129.5742602,4523,1532135129,570760880,base_link,0.310146050473695,0.0788372562855363,-0.6431806799007159,-0.695638359637671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0495172664523124,-0.296214759349823,0.1935445368289947,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.83356525,0.1078731500000013,11.38552065,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
1532135130.0794375,4524,1532135130,78421200,base_link,0.2741935243422126,0.130300731286472,-0.7058265949090199,-0.6400378493137304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0654206052422523,-0.3645683228969573,0.2828319668769837,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.99047165,-0.5393657499999983,13.95486295,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,0
